layer,direction,rank,feature_index,mean_diff_correct_minus_wrong,correct_mean_activation,wrong_mean_activation,correct_activation_frequency,wrong_activation_frequency,frequency_diff_correct_minus_wrong
9,more_active_in_correct,50,8854,0.09350825846195221,0.09350825846195221,0.0,0.02857142873108387,0.0,0.02857142873108387
9,more_active_in_wrong,1,1435,-7.342864513397217,3.045471668243408,10.388336181640625,0.20000000298023224,0.5454545617103577,-0.3454545736312866
9,more_active_in_wrong,2,4048,-3.869384288787842,1.8760370016098022,5.745421409606934,0.1428571492433548,0.5324675440788269,-0.3896104097366333
9,more_active_in_wrong,3,964,-3.2241439819335938,16.993072509765625,20.21721649169922,1.0,1.0,0.0
9,more_active_in_wrong,4,12490,-3.028801918029785,1.1529020071029663,4.181704044342041,0.20000000298023224,0.5714285969734192,-0.37142860889434814
9,more_active_in_wrong,5,3699,-2.9004430770874023,1.951358675956726,4.851801872253418,0.2571428716182709,0.5454545617103577,-0.2883116900920868
9,more_active_in_wrong,6,13785,-2.674896001815796,1.643857717514038,4.318753719329834,0.2571428716182709,0.6623376607894897,-0.40519478917121887
9,more_active_in_wrong,7,16107,-2.2119522094726562,3.1437129974365234,5.35566520690918,0.6285714507102966,0.8311688303947449,-0.20259737968444824
9,more_active_in_wrong,8,13996,-2.1655805110931396,0.9060952663421631,3.0716757774353027,0.20000000298023224,0.5324675440788269,-0.33246755599975586
9,more_active_in_wrong,9,7782,-1.6124460697174072,1.1887202262878418,2.801166296005249,0.20000000298023224,0.5324675440788269,-0.33246755599975586
9,more_active_in_wrong,10,3624,-1.581437110900879,1.1126575469970703,2.694094657897949,0.20000000298023224,0.5194805264472961,-0.3194805383682251
9,more_active_in_wrong,11,1761,-1.3710452318191528,0.9390133619308472,2.31005859375,0.2571428716182709,0.6103895902633667,-0.3532467186450958
9,more_active_in_wrong,12,13666,-1.3549085855484009,0.5517650842666626,1.9066736698150635,0.17142857611179352,0.48051947355270386,-0.30909091234207153
9,more_active_in_wrong,13,5360,-1.3374364376068115,0.7332296967506409,2.0706660747528076,0.20000000298023224,0.5194805264472961,-0.3194805383682251
9,more_active_in_wrong,14,11549,-1.3051815032958984,0.7739413380622864,2.07912278175354,0.20000000298023224,0.5324675440788269,-0.33246755599975586
9,more_active_in_wrong,15,7482,-1.2177696228027344,0.3890509009361267,1.6068205833435059,0.11428571492433548,0.4285714328289032,-0.3142857253551483
9,more_active_in_wrong,16,12076,-1.2094508409500122,0.3762136697769165,1.5856645107269287,0.11428571492433548,0.41558441519737244,-0.30129870772361755
9,more_active_in_wrong,17,1157,-1.0618305206298828,0.4693032503128052,1.531133770942688,0.1428571492433548,0.4285714328289032,-0.2857142686843872
9,more_active_in_wrong,18,15057,-0.9802862405776978,0.45145678520202637,1.4317430257797241,0.08571428805589676,0.3246753215789795,-0.23896104097366333
9,more_active_in_wrong,19,2569,-0.7940433025360107,0.08769005537033081,0.8817333579063416,0.02857142873108387,0.06493506580591202,-0.0363636389374733
9,more_active_in_wrong,20,13157,-0.7588286399841309,0.3780999183654785,1.1369285583496094,0.11428571492433548,0.25974026322364807,-0.1454545557498932
9,more_active_in_wrong,21,10387,-0.7000186443328857,0.7850086688995361,1.4850273132324219,0.20000000298023224,0.4285714328289032,-0.22857142984867096
9,more_active_in_wrong,22,11635,-0.6982969045639038,0.9182459115982056,1.6165428161621094,0.1428571492433548,0.2467532455921173,-0.10389609634876251
9,more_active_in_wrong,23,6063,-0.6611832976341248,0.08084090054035187,0.7420241832733154,0.02857142873108387,0.19480518996715546,-0.16623376309871674
9,more_active_in_wrong,24,7115,-0.6500561237335205,0.1838279813528061,0.8338841199874878,0.05714285746216774,0.19480518996715546,-0.13766233623027802
9,more_active_in_wrong,25,1111,-0.6455354690551758,0.08152172714471817,0.7270572185516357,0.02857142873108387,0.2467532455921173,-0.2181818187236786
9,more_active_in_wrong,26,14071,-0.6435617208480835,0.16205094754695892,0.8056126832962036,0.05714285746216774,0.2467532455921173,-0.18961039185523987
9,more_active_in_wrong,27,5621,-0.6421661972999573,0.0,0.6421661972999573,0.0,0.1818181872367859,-0.1818181872367859
9,more_active_in_wrong,28,5501,-0.6302838325500488,0.17509321868419647,0.8053770661354065,0.05714285746216774,0.23376622796058655,-0.1766233742237091
9,more_active_in_wrong,29,11423,-0.5889328718185425,1.2714414596557617,1.8603743314743042,0.3142857253551483,0.41558441519737244,-0.10129868984222412
9,more_active_in_wrong,30,4837,-0.5320940017700195,9.660914421081543,10.193008422851562,1.0,1.0,0.0
9,more_active_in_wrong,31,2595,-0.5102464556694031,0.6384349465370178,1.148681402206421,0.17142857611179352,0.3246753215789795,-0.15324674546718597
9,more_active_in_wrong,32,12436,-0.44308120012283325,0.40349268913269043,0.8465738892555237,0.08571428805589676,0.20779220759868622,-0.12207791954278946
9,more_active_in_wrong,33,11161,-0.44179436564445496,0.0,0.44179436564445496,0.0,0.15584415197372437,-0.15584415197372437
9,more_active_in_wrong,34,3450,-0.41213375329971313,0.2744855284690857,0.6866192817687988,0.08571428805589676,0.22077922523021698,-0.13506492972373962
9,more_active_in_wrong,35,2178,-0.40531009435653687,0.1690720170736313,0.5743821263313293,0.05714285746216774,0.11688311398029327,-0.059740256518125534
9,more_active_in_wrong,36,9518,-0.3776245415210724,0.0,0.3776245415210724,0.0,0.12987013161182404,-0.12987013161182404
9,more_active_in_wrong,37,8299,-0.36561059951782227,0.35314422845840454,0.7187548279762268,0.11428571492433548,0.22077922523021698,-0.1064935103058815
9,more_active_in_wrong,38,7124,-0.347019225358963,0.0,0.347019225358963,0.0,0.03896103799343109,-0.03896103799343109
9,more_active_in_wrong,39,7919,-0.3404355049133301,1.2201111316680908,1.560546636581421,0.17142857611179352,0.33766233921051025,-0.16623376309871674
9,more_active_in_wrong,40,16126,-0.33609145879745483,0.9504958987236023,1.2865873575210571,0.2571428716182709,0.2857142984867096,-0.02857142686843872
9,more_active_in_wrong,41,12692,-0.31114661693573,0.08958829939365387,0.40073490142822266,0.02857142873108387,0.10389610379934311,-0.07532467693090439
9,more_active_in_wrong,42,5074,-0.2836219370365143,0.0,0.2836219370365143,0.0,0.07792207598686218,-0.07792207598686218
9,more_active_in_wrong,43,7149,-0.2734774947166443,0.0,0.2734774947166443,0.0,0.03896103799343109,-0.03896103799343109
9,more_active_in_wrong,44,8010,-0.2629086375236511,0.1087830513715744,0.3716917037963867,0.02857142873108387,0.09090909361839294,-0.062337666749954224
9,more_active_in_wrong,45,7013,-0.2560760974884033,0.5937936902046204,0.8498697876930237,0.20000000298023224,0.23376622796058655,-0.03376622498035431
9,more_active_in_wrong,46,10185,-0.2432737648487091,0.0,0.2432737648487091,0.0,0.051948051899671555,-0.051948051899671555
9,more_active_in_wrong,47,9982,-0.2326239049434662,0.0,0.2326239049434662,0.0,0.03896103799343109,-0.03896103799343109
9,more_active_in_wrong,48,5344,-0.2193368375301361,0.0,0.2193368375301361,0.0,0.03896103799343109,-0.03896103799343109
9,more_active_in_wrong,49,2098,-0.2170805037021637,0.0,0.2170805037021637,0.0,0.03896103799343109,-0.03896103799343109
9,more_active_in_wrong,50,2310,-0.2121959775686264,0.0,0.2121959775686264,0.0,0.03896103799343109,-0.03896103799343109
12,more_active_in_correct,1,1041,10.428481101989746,21.76762580871582,11.339144706726074,0.800000011920929,0.4545454680919647,0.34545454382896423
12,more_active_in_correct,2,7283,9.138519287109375,23.164926528930664,14.026407241821289,0.800000011920929,0.4675324559211731,0.33246755599975586
12,more_active_in_correct,3,4113,3.8347079753875732,6.6978888511657715,2.8631808757781982,0.4285714328289032,0.23376622796058655,0.19480520486831665
12,more_active_in_correct,4,2291,3.432504653930664,25.530080795288086,22.097576141357422,1.0,1.0,0.0
12,more_active_in_correct,5,3797,3.1893301010131836,7.718818187713623,4.5294880867004395,0.8285714387893677,0.4935064911842346,0.33506494760513306
12,more_active_in_correct,6,6272,2.6940412521362305,9.078608512878418,6.3845672607421875,0.9428571462631226,0.7402597665786743,0.20259737968444824
12,more_active_in_correct,7,6565,2.4053664207458496,5.885722637176514,3.480356216430664,0.800000011920929,0.5194805264472961,0.2805194854736328
12,more_active_in_correct,8,4246,2.2463064193725586,6.219910621643066,3.973604202270508,0.8285714387893677,0.5324675440788269,0.29610389471054077
12,more_active_in_correct,9,15143,1.9897396564483643,2.8976011276245117,0.9078614711761475,0.5428571701049805,0.19480518996715546,0.3480519652366638
12,more_active_in_correct,10,10725,1.9666508436203003,2.9902918338775635,1.0236409902572632,0.5142857432365417,0.2467532455921173,0.26753249764442444
12,more_active_in_correct,11,2987,1.9317638874053955,3.2267160415649414,1.294952154159546,0.6285714507102966,0.25974026322364807,0.36883118748664856
12,more_active_in_correct,12,7805,1.6597962379455566,3.5643832683563232,1.9045870304107666,0.5142857432365417,0.29870128631591797,0.21558445692062378
12,more_active_in_correct,13,9521,1.5993324518203735,2.136003017425537,0.5366705656051636,0.4285714328289032,0.1428571492433548,0.2857142686843872
12,more_active_in_correct,14,8306,1.5718188285827637,3.9728808403015137,2.40106201171875,0.6857143044471741,0.4675324559211731,0.21818184852600098
12,more_active_in_correct,15,304,1.5215353965759277,6.321646690368652,4.800111293792725,1.0,0.8831169009208679,0.11688309907913208
12,more_active_in_correct,16,5423,1.4282796382904053,3.124042510986328,1.6957628726959229,0.5714285969734192,0.29870128631591797,0.2727273106575012
12,more_active_in_correct,17,7541,1.3808878660202026,2.3996238708496094,1.0187360048294067,0.34285715222358704,0.15584415197372437,0.18701300024986267
12,more_active_in_correct,18,11244,1.3633956909179688,3.0849876403808594,1.7215919494628906,0.6000000238418579,0.31168830394744873,0.2883117198944092
12,more_active_in_correct,19,3439,1.283769965171814,2.374622106552124,1.09085214138031,0.5428571701049805,0.2467532455921173,0.29610392451286316
12,more_active_in_correct,20,15868,1.2465710639953613,3.640237808227539,2.3936667442321777,0.6857143044471741,0.48051947355270386,0.20519483089447021
12,more_active_in_correct,21,13390,1.2315906286239624,2.5166079998016357,1.2850173711776733,0.4000000059604645,0.20779220759868622,0.19220779836177826
12,more_active_in_correct,22,11454,1.1751596927642822,4.970291614532471,3.7951319217681885,0.8857142925262451,0.6753246784210205,0.2103896141052246
12,more_active_in_correct,23,8450,1.1682496070861816,3.120169162750244,1.9519195556640625,0.6000000238418579,0.350649356842041,0.2493506669998169
12,more_active_in_correct,24,1943,1.1577621698379517,1.3399215936660767,0.1821594536304474,0.3142857253551483,0.051948051899671555,0.26233768463134766
12,more_active_in_correct,25,1690,1.0625331401824951,2.3990113735198975,1.3364782333374023,0.48571428656578064,0.2857142984867096,0.19999998807907104
12,more_active_in_correct,26,15755,1.0601377487182617,1.3865071535110474,0.32636943459510803,0.2571428716182709,0.06493506580591202,0.19220781326293945
12,more_active_in_correct,27,4864,0.9365460872650146,1.388116478919983,0.45157039165496826,0.2571428716182709,0.10389610379934311,0.15324676036834717
12,more_active_in_correct,28,951,0.8489673137664795,0.8489673137664795,0.0,0.22857142984867096,0.0,0.22857142984867096
12,more_active_in_correct,29,10453,0.8308418393135071,1.0467274188995361,0.21588557958602905,0.2571428716182709,0.051948051899671555,0.20519481599330902
12,more_active_in_correct,30,5614,0.7830846309661865,0.8339055776596069,0.0508209764957428,0.22857142984867096,0.012987012974917889,0.2155844122171402
12,more_active_in_correct,31,7990,0.7749205827713013,1.0767155885696411,0.30179497599601746,0.22857142984867096,0.06493506580591202,0.16363635659217834
12,more_active_in_correct,32,4674,0.7463457584381104,0.8765847682952881,0.13023898005485535,0.20000000298023224,0.03896103799343109,0.16103896498680115
12,more_active_in_correct,33,13594,0.7463197708129883,2.530380964279175,1.7840611934661865,0.34285715222358704,0.23376622796058655,0.10909092426300049
12,more_active_in_correct,34,9528,0.7331787347793579,0.7331787347793579,0.0,0.08571428805589676,0.0,0.08571428805589676
12,more_active_in_correct,35,5094,0.730269193649292,1.236512541770935,0.5062433481216431,0.2571428716182709,0.11688311398029327,0.1402597576379776
12,more_active_in_correct,36,9562,0.7288725972175598,0.7288725972175598,0.0,0.20000000298023224,0.0,0.20000000298023224
12,more_active_in_correct,37,11126,0.6849460005760193,1.0112738609313965,0.3263278603553772,0.22857142984867096,0.06493506580591202,0.16363635659217834
12,more_active_in_correct,38,3810,0.6668732762336731,0.6668732762336731,0.0,0.17142857611179352,0.0,0.17142857611179352
12,more_active_in_correct,39,7507,0.6267225742340088,3.643470525741577,3.0167479515075684,0.6571428775787354,0.5064935088157654,0.15064936876296997
12,more_active_in_correct,40,2853,0.6067540645599365,0.6067540645599365,0.0,0.17142857611179352,0.0,0.17142857611179352
12,more_active_in_correct,41,3409,0.6043714284896851,2.0266284942626953,1.4222570657730103,0.4571428596973419,0.2857142984867096,0.17142856121063232
12,more_active_in_correct,42,6427,0.5987416505813599,0.7275568246841431,0.1288152039051056,0.20000000298023224,0.03896103799343109,0.16103896498680115
12,more_active_in_correct,43,5472,0.592768669128418,0.6923141479492188,0.09954545646905899,0.20000000298023224,0.025974025949835777,0.1740259826183319
12,more_active_in_correct,44,986,0.580723762512207,0.8715100288391113,0.2907862961292267,0.22857142984867096,0.06493506580591202,0.16363635659217834
12,more_active_in_correct,45,7394,0.5469008684158325,0.9449855089187622,0.3980846107006073,0.20000000298023224,0.09090909361839294,0.1090909093618393
12,more_active_in_correct,46,15756,0.5064907670021057,0.5064907670021057,0.0,0.1428571492433548,0.0,0.1428571492433548
12,more_active_in_correct,47,5603,0.4956967830657959,2.271803379058838,1.776106595993042,0.4000000059604645,0.3246753215789795,0.07532468438148499
12,more_active_in_correct,48,15986,0.492279589176178,0.9350152015686035,0.44273561239242554,0.20000000298023224,0.09090909361839294,0.1090909093618393
12,more_active_in_correct,49,11646,0.4762406349182129,2.264295816421509,1.788055181503296,0.5428571701049805,0.3636363744735718,0.1792207956314087
12,more_active_in_correct,50,9593,0.47012072801589966,1.3992838859558105,0.9291631579399109,0.3142857253551483,0.22077922523021698,0.09350650012493134
12,more_active_in_wrong,1,1371,-7.9462890625,5.121509552001953,13.067798614501953,0.2857142984867096,0.5324675440788269,-0.2467532455921173
12,more_active_in_wrong,2,6810,-5.155710220336914,2.1267940998077393,7.282504081726074,0.20000000298023224,0.5454545617103577,-0.3454545736312866
12,more_active_in_wrong,3,2009,-3.1099510192871094,1.8186250925064087,4.9285759925842285,0.2857142984867096,0.5844155550003052,-0.2987012565135956
12,more_active_in_wrong,4,3159,-2.885443925857544,1.0951378345489502,3.980581760406494,0.17142857611179352,0.5324675440788269,-0.3610389828681946
12,more_active_in_wrong,5,16211,-2.7785818576812744,0.6792618632316589,3.457843780517578,0.1428571492433548,0.4935064911842346,-0.350649356842041
12,more_active_in_wrong,6,1710,-2.647228240966797,5.23385763168335,7.8810858726501465,0.6000000238418579,0.5974025726318359,0.0025974512100219727
12,more_active_in_wrong,7,13026,-2.606156349182129,1.269631266593933,3.8757874965667725,0.20000000298023224,0.48051947355270386,-0.2805194854736328
12,more_active_in_wrong,8,337,-2.1643905639648438,1.7515522241592407,3.915942668914795,0.2857142984867096,0.5324675440788269,-0.2467532455921173
12,more_active_in_wrong,9,248,-1.9902876615524292,1.2717374563217163,3.2620251178741455,0.20000000298023224,0.5324675440788269,-0.33246755599975586
12,more_active_in_wrong,10,912,-1.9795995950698853,0.4029501676559448,2.38254976272583,0.05714285746216774,0.33766233921051025,-0.2805194854736328
12,more_active_in_wrong,11,12408,-1.8936498165130615,1.0637457370758057,2.957395553588867,0.17142857611179352,0.5064935088157654,-0.33506494760513306
12,more_active_in_wrong,12,1978,-1.7574927806854248,0.3744778633117676,2.1319706439971924,0.08571428805589676,0.4285714328289032,-0.34285715222358704
12,more_active_in_wrong,13,1925,-1.6382280588150024,0.48611652851104736,2.12434458732605,0.05714285746216774,0.2857142984867096,-0.22857144474983215
12,more_active_in_wrong,14,11992,-1.5899744033813477,0.2830383777618408,1.8730127811431885,0.05714285746216774,0.3636363744735718,-0.30649352073669434
12,more_active_in_wrong,15,3250,-1.560829758644104,1.247658371925354,2.808488130569458,0.22857142984867096,0.5324675440788269,-0.30389612913131714
12,more_active_in_wrong,16,8547,-1.4448496103286743,1.176507830619812,2.6213574409484863,0.17142857611179352,0.4675324559211731,-0.29610389471054077
12,more_active_in_wrong,17,13726,-1.4419909715652466,1.3695112466812134,2.81150221824646,0.20000000298023224,0.5324675440788269,-0.33246755599975586
12,more_active_in_wrong,18,5214,-1.3786087036132812,0.17920437455177307,1.557813048362732,0.02857142873108387,0.31168830394744873,-0.28311687707901
12,more_active_in_wrong,19,11062,-1.3317116498947144,1.188609004020691,2.5203206539154053,0.22857142984867096,0.5064935088157654,-0.2779220938682556
12,more_active_in_wrong,20,5843,-1.325400710105896,0.11856593936681747,1.4439666271209717,0.02857142873108387,0.27272728085517883,-0.2441558539867401
12,more_active_in_wrong,21,11772,-1.2248929738998413,0.24177110195159912,1.4666640758514404,0.05714285746216774,0.3636363744735718,-0.30649352073669434
12,more_active_in_wrong,22,6967,-1.203904151916504,0.8030471205711365,2.006951332092285,0.1428571492433548,0.3246753215789795,-0.1818181723356247
12,more_active_in_wrong,23,9370,-1.1721118688583374,0.8489235639572144,2.0210354328155518,0.20000000298023224,0.5194805264472961,-0.3194805383682251
12,more_active_in_wrong,24,3200,-1.1340848207473755,1.0105336904525757,2.144618511199951,0.20000000298023224,0.4675324559211731,-0.26753246784210205
12,more_active_in_wrong,25,13860,-1.1249656677246094,0.880213737487793,2.0051794052124023,0.17142857611179352,0.31168830394744873,-0.1402597278356552
12,more_active_in_wrong,26,7390,-1.124739170074463,1.3011939525604248,2.4259331226348877,0.20000000298023224,0.4025973975658417,-0.20259739458560944
12,more_active_in_wrong,27,2801,-1.0672917366027832,0.28881198167800903,1.356103777885437,0.05714285746216774,0.2857142984867096,-0.22857144474983215
12,more_active_in_wrong,28,13324,-1.0574896335601807,0.9142707586288452,1.9717603921890259,0.20000000298023224,0.44155845046043396,-0.24155844748020172
12,more_active_in_wrong,29,14533,-1.0395790338516235,1.1375623941421509,2.1771414279937744,0.2571428716182709,0.5194805264472961,-0.26233765482902527
12,more_active_in_wrong,30,8040,-0.9938107132911682,0.6257075667381287,1.6195182800292969,0.11428571492433548,0.31168830394744873,-0.19740259647369385
12,more_active_in_wrong,31,13079,-0.9579215049743652,3.724457263946533,4.682378768920898,0.6000000238418579,0.6103895902633667,-0.010389566421508789
12,more_active_in_wrong,32,6668,-0.9203956723213196,0.0,0.9203956723213196,0.0,0.051948051899671555,-0.051948051899671555
12,more_active_in_wrong,33,15501,-0.9140310883522034,0.0,0.9140310883522034,0.0,0.2467532455921173,-0.2467532455921173
12,more_active_in_wrong,34,5837,-0.8877555131912231,0.20767167210578918,1.09542715549469,0.05714285746216774,0.27272728085517883,-0.2155844271183014
12,more_active_in_wrong,35,6913,-0.8765841722488403,0.8789708614349365,1.7555550336837769,0.11428571492433548,0.25974026322364807,-0.1454545557498932
12,more_active_in_wrong,36,7493,-0.8558163642883301,6.0796027183532715,6.935419082641602,0.800000011920929,0.8571428656578064,-0.05714285373687744
12,more_active_in_wrong,37,13681,-0.8077633380889893,0.3124749958515167,1.1202383041381836,0.08571428805589676,0.2857142984867096,-0.20000001788139343
12,more_active_in_wrong,38,7887,-0.7275006175041199,0.10825096070766449,0.8357515931129456,0.02857142873108387,0.20779220759868622,-0.1792207807302475
12,more_active_in_wrong,39,5389,-0.7137264013290405,0.1079312413930893,0.821657657623291,0.02857142873108387,0.22077922523021698,-0.19220779836177826
12,more_active_in_wrong,40,9044,-0.6939769983291626,0.2001509666442871,0.8941279649734497,0.05714285746216774,0.20779220759868622,-0.15064935386180878
12,more_active_in_wrong,41,3068,-0.6856991052627563,0.36600446701049805,1.0517035722732544,0.08571428805589676,0.2857142984867096,-0.20000001788139343
12,more_active_in_wrong,42,5538,-0.6802704930305481,0.21655137836933136,0.8968218564987183,0.05714285746216774,0.22077922523021698,-0.16363637149333954
12,more_active_in_wrong,43,1309,-0.6800253391265869,1.8388898372650146,2.5189151763916016,0.2571428716182709,0.37662336230278015,-0.11948049068450928
12,more_active_in_wrong,44,6596,-0.6648215055465698,0.0,0.6648215055465698,0.0,0.1818181872367859,-0.1818181872367859
12,more_active_in_wrong,45,14180,-0.6399059295654297,0.21640679240226746,0.8563127517700195,0.05714285746216774,0.22077922523021698,-0.16363637149333954
12,more_active_in_wrong,46,7843,-0.632822573184967,0.262553334236145,0.8953759074211121,0.05714285746216774,0.20779220759868622,-0.15064935386180878
12,more_active_in_wrong,47,6687,-0.6247053742408752,0.3232364058494568,0.947941780090332,0.08571428805589676,0.22077922523021698,-0.13506492972373962
12,more_active_in_wrong,48,10787,-0.607860803604126,0.1989675760269165,0.8068283796310425,0.05714285746216774,0.20779220759868622,-0.15064935386180878
12,more_active_in_wrong,49,6467,-0.60262131690979,0.37606003880500793,0.9786813855171204,0.11428571492433548,0.25974026322364807,-0.1454545557498932
12,more_active_in_wrong,50,9326,-0.5945508480072021,0.23213645815849304,0.8266872763633728,0.05714285746216774,0.20779220759868622,-0.15064935386180878
