fact_id,layer,variant_a,variant_b,is_correct_a,is_correct_b,pair_type,cosine_distance,l2_distance
fact_0041,9,original,answer_briefly,False,False,wrong_wrong,0.45209598541259766,117.87611389160156
fact_0041,9,original,no_explanation,False,True,correct_wrong,0.4358491897583008,118.23089599609375
fact_0041,9,original,direct_answer,False,True,correct_wrong,0.007473945617675781,16.659503936767578
fact_0041,9,short_direct,answer_briefly,False,False,wrong_wrong,0.4488677978515625,119.64532470703125
fact_0041,9,short_direct,no_explanation,False,True,correct_wrong,0.4292406439781189,119.33773040771484
fact_0041,9,short_direct,direct_answer,False,True,correct_wrong,0.02171802520751953,28.703733444213867
fact_0041,9,answer_briefly,no_explanation,False,True,correct_wrong,0.16414541006088257,67.6510238647461
fact_0041,9,answer_briefly,direct_answer,False,True,correct_wrong,0.45786261558532715,115.51106262207031
fact_0041,9,no_explanation,direct_answer,True,True,correct_correct,0.44180846214294434,116.20050048828125
fact_0041,12,original,short_direct,False,False,wrong_wrong,0.009577512741088867,29.08968734741211
fact_0041,12,original,answer_briefly,False,False,wrong_wrong,0.4879927635192871,183.60633850097656
fact_0041,12,original,no_explanation,False,True,correct_wrong,0.5535226166248322,196.819091796875
fact_0041,12,original,direct_answer,False,True,correct_wrong,0.011559247970581055,32.13920593261719
fact_0041,12,short_direct,answer_briefly,False,False,wrong_wrong,0.48285090923309326,186.0297088623047
fact_0041,12,short_direct,no_explanation,False,True,correct_wrong,0.5492080748081207,199.38174438476562
fact_0041,12,short_direct,direct_answer,False,True,correct_wrong,0.023165404796600342,45.2551155090332
fact_0041,12,answer_briefly,no_explanation,False,True,correct_wrong,0.23797011375427246,110.7771224975586
fact_0041,12,answer_briefly,direct_answer,False,True,correct_wrong,0.48113346099853516,186.45970153808594
fact_0041,12,no_explanation,direct_answer,True,True,correct_correct,0.550843745470047,200.39080810546875
fact_0043,6,original,short_direct,True,True,correct_correct,0.005147457122802734,10.034866333007812
fact_0043,6,original,answer_briefly,True,True,correct_correct,0.47210490703582764,89.12701416015625
fact_0043,6,original,no_explanation,True,False,correct_wrong,0.47209203243255615,88.49983978271484
fact_0043,6,original,direct_answer,True,True,correct_correct,0.01096421480178833,14.721830368041992
fact_0043,6,short_direct,answer_briefly,True,True,correct_correct,0.47712504863739014,88.90955352783203
fact_0043,6,short_direct,no_explanation,True,False,correct_wrong,0.47620391845703125,88.177001953125
fact_0043,6,short_direct,direct_answer,True,True,correct_correct,0.01792287826538086,18.430511474609375
fact_0043,6,answer_briefly,no_explanation,True,False,correct_wrong,0.15955448150634766,45.85598373413086
fact_0043,6,answer_briefly,direct_answer,True,True,correct_correct,0.4772801399230957,87.7717056274414
fact_0043,6,no_explanation,direct_answer,False,True,correct_wrong,0.4747456908226013,86.86640930175781
fact_0043,9,original,short_direct,True,True,correct_correct,0.0021623969078063965,9.703287124633789
fact_0043,9,original,answer_briefly,True,True,correct_correct,0.4554412364959717,127.7417984008789
fact_0043,9,original,no_explanation,True,False,correct_wrong,0.4414122700691223,127.8921127319336
fact_0043,9,original,direct_answer,True,True,correct_correct,0.008806824684143066,19.88447380065918
fact_0043,9,short_direct,answer_briefly,True,True,correct_correct,0.45702773332595825,126.85395050048828
fact_0043,9,short_direct,no_explanation,True,False,correct_wrong,0.4441419243812561,127.2492904663086
fact_0043,9,short_direct,direct_answer,True,True,correct_correct,0.012689769268035889,23.055713653564453
fact_0043,9,answer_briefly,no_explanation,True,False,correct_wrong,0.1664981245994568,68.98307800292969
fact_0043,9,answer_briefly,direct_answer,True,True,correct_correct,0.4555497169494629,124.0190200805664
fact_0043,9,no_explanation,direct_answer,False,True,correct_wrong,0.4422495365142822,124.53215789794922
fact_0043,12,original,short_direct,True,True,correct_correct,0.0026395320892333984,15.670858383178711
fact_0043,12,original,answer_briefly,True,True,correct_correct,0.4809180498123169,189.716064453125
fact_0043,12,original,no_explanation,True,False,correct_wrong,0.5396737158298492,202.0567626953125
fact_0043,12,original,direct_answer,True,True,correct_correct,0.016327857971191406,38.79766082763672
fact_0043,12,short_direct,answer_briefly,True,True,correct_correct,0.4809454083442688,188.2578887939453
fact_0043,12,short_direct,no_explanation,True,False,correct_wrong,0.5417713224887848,200.98428344726562
fact_0043,12,short_direct,direct_answer,True,True,correct_correct,0.019429028034210205,42.1576042175293
fact_0043,12,answer_briefly,no_explanation,True,False,correct_wrong,0.23197883367538452,110.8724136352539
fact_0043,12,answer_briefly,direct_answer,True,True,correct_correct,0.4789050817489624,189.227783203125
fact_0043,12,no_explanation,direct_answer,False,True,correct_wrong,0.5389564335346222,201.80746459960938
fact_0049,6,original,short_direct,True,True,correct_correct,0.006085991859436035,12.184826850891113
fact_0049,6,original,answer_briefly,True,False,correct_wrong,0.47820377349853516,95.4505844116211
fact_0049,6,original,no_explanation,True,True,correct_correct,0.5025485455989838,97.07128143310547
fact_0049,6,original,direct_answer,True,True,correct_correct,0.006614387035369873,12.461517333984375
fact_0049,6,short_direct,answer_briefly,True,False,correct_wrong,0.4794995188713074,96.85040283203125
fact_0049,6,short_direct,no_explanation,True,True,correct_correct,0.5018240511417389,98.32461547851562
fact_0049,6,short_direct,direct_answer,True,True,correct_correct,0.012890160083770752,17.624080657958984
fact_0049,6,answer_briefly,no_explanation,False,True,correct_wrong,0.15561532974243164,44.38552474975586
fact_0049,6,answer_briefly,direct_answer,False,True,correct_wrong,0.4853096008300781,96.19222259521484
fact_0049,6,no_explanation,direct_answer,True,True,correct_correct,0.5077325701713562,97.62042999267578
fact_0049,9,original,short_direct,True,True,correct_correct,0.0057939887046813965,15.823969841003418
fact_0049,9,original,answer_briefly,True,False,correct_wrong,0.4540669918060303,128.91941833496094
fact_0049,9,original,no_explanation,True,True,correct_correct,0.4371523857116699,127.04974365234375
fact_0049,9,original,direct_answer,True,True,correct_correct,0.004021942615509033,13.194777488708496
fact_0049,9,short_direct,answer_briefly,True,False,correct_wrong,0.45158517360687256,127.98707580566406
fact_0049,9,short_direct,no_explanation,True,True,correct_correct,0.4329056739807129,125.87564086914062
fact_0049,9,short_direct,direct_answer,True,True,correct_correct,0.011204659938812256,21.96179962158203
fact_0049,9,answer_briefly,no_explanation,False,True,correct_wrong,0.15812647342681885,66.73411560058594
fact_0049,9,answer_briefly,direct_answer,False,True,correct_wrong,0.4591166377067566,129.4505157470703
fact_0049,9,no_explanation,direct_answer,True,True,correct_correct,0.44014841318130493,127.31974792480469
fact_0049,12,original,short_direct,True,True,correct_correct,0.0072983503341674805,26.79486083984375
fact_0049,12,original,answer_briefly,True,False,correct_wrong,0.486053466796875,196.06112670898438
fact_0049,12,original,no_explanation,True,True,correct_correct,0.5556837916374207,209.09373474121094
fact_0049,12,original,direct_answer,True,True,correct_correct,0.005038261413574219,23.559690475463867
fact_0049,12,short_direct,answer_briefly,True,False,correct_wrong,0.48495548963546753,195.20748901367188
fact_0049,12,short_direct,no_explanation,True,True,correct_correct,0.554967612028122,208.3123321533203
fact_0049,12,short_direct,direct_answer,True,True,correct_correct,0.014424741268157959,38.92975616455078
fact_0049,12,answer_briefly,no_explanation,False,True,correct_wrong,0.2370821237564087,111.33912658691406
fact_0049,12,answer_briefly,direct_answer,False,True,correct_wrong,0.4865434765815735,200.89015197753906
fact_0049,12,no_explanation,direct_answer,True,True,correct_correct,0.5562759339809418,213.9564666748047
fact_0051,6,original,short_direct,False,True,correct_wrong,0.005077838897705078,9.597561836242676
fact_0051,6,original,answer_briefly,False,True,correct_wrong,0.4503610134124756,84.54242706298828
fact_0051,6,original,no_explanation,False,True,correct_wrong,0.4555530548095703,84.71758270263672
fact_0051,6,original,direct_answer,False,True,correct_wrong,0.009142875671386719,13.120933532714844
fact_0051,6,short_direct,answer_briefly,True,True,correct_correct,0.45048898458480835,84.27908325195312
fact_0051,6,short_direct,no_explanation,True,True,correct_correct,0.4557913541793823,84.45967864990234
fact_0051,6,short_direct,direct_answer,True,True,correct_correct,0.016999900341033936,17.478967666625977
fact_0051,6,answer_briefly,no_explanation,True,True,correct_correct,0.14842373132705688,43.744537353515625
fact_0051,6,answer_briefly,direct_answer,True,True,correct_correct,0.45234936475753784,82.68621826171875
fact_0051,6,no_explanation,direct_answer,True,True,correct_correct,0.45686477422714233,82.76583862304688
fact_0051,9,original,short_direct,False,True,correct_wrong,0.0028528571128845215,9.157651901245117
fact_0051,9,original,answer_briefly,False,True,correct_wrong,0.40330350399017334,107.40930938720703
fact_0051,9,original,no_explanation,False,True,correct_wrong,0.39212483167648315,107.73191833496094
fact_0051,9,original,direct_answer,False,True,correct_wrong,0.01074153184890747,17.717191696166992
fact_0051,9,short_direct,answer_briefly,True,True,correct_correct,0.4027186632156372,107.41930389404297
fact_0051,9,short_direct,no_explanation,True,True,correct_correct,0.3920396566390991,107.8011703491211
fact_0051,9,short_direct,direct_answer,True,True,correct_correct,0.01590561866760254,21.550704956054688
fact_0051,9,answer_briefly,no_explanation,True,True,correct_correct,0.15441131591796875,66.8514404296875
fact_0051,9,answer_briefly,direct_answer,True,True,correct_correct,0.4049447774887085,106.7161636352539
fact_0051,9,no_explanation,direct_answer,True,True,correct_correct,0.39400631189346313,107.15169525146484
fact_0051,12,original,short_direct,False,True,correct_wrong,0.0022072792053222656,14.230040550231934
fact_0051,12,original,answer_briefly,False,True,correct_wrong,0.446408748626709,184.0107879638672
fact_0051,12,original,no_explanation,False,True,correct_wrong,0.5097161829471588,195.7852783203125
fact_0051,12,original,direct_answer,False,True,correct_wrong,0.010501682758331299,31.64888572692871
fact_0051,12,short_direct,answer_briefly,True,True,correct_correct,0.44599586725234985,183.21080017089844
fact_0051,12,short_direct,no_explanation,True,True,correct_correct,0.510321319103241,195.15914916992188
fact_0051,12,short_direct,direct_answer,True,True,correct_correct,0.014243781566619873,36.81890106201172
fact_0051,12,answer_briefly,no_explanation,True,True,correct_correct,0.22519856691360474,110.16448211669922
fact_0051,12,answer_briefly,direct_answer,True,True,correct_correct,0.4525003433227539,188.14346313476562
fact_0051,12,no_explanation,direct_answer,True,True,correct_correct,0.5132114887237549,199.43505859375
fact_0053,6,original,short_direct,True,True,correct_correct,0.005608737468719482,11.491179466247559
fact_0053,6,original,answer_briefly,True,True,correct_correct,0.4666602611541748,93.90349578857422
fact_0053,6,original,no_explanation,True,True,correct_correct,0.48337221145629883,95.05516815185547
fact_0053,6,original,direct_answer,True,False,correct_wrong,0.0078238844871521,13.540116310119629
fact_0053,6,short_direct,answer_briefly,True,True,correct_correct,0.4674159288406372,94.49996185302734
fact_0053,6,short_direct,no_explanation,True,True,correct_correct,0.48255449533462524,95.52001190185547
fact_0053,6,short_direct,direct_answer,True,False,correct_wrong,0.014714181423187256,18.619722366333008
fact_0053,6,answer_briefly,no_explanation,True,True,correct_correct,0.15108442306518555,43.40256118774414
fact_0053,6,answer_briefly,direct_answer,True,False,correct_wrong,0.46919167041778564,94.51425170898438
fact_0053,6,no_explanation,direct_answer,True,False,correct_wrong,0.48463964462280273,95.55419921875
fact_0053,9,original,short_direct,True,True,correct_correct,0.004395663738250732,14.074501037597656
fact_0053,9,original,answer_briefly,True,True,correct_correct,0.47742223739624023,133.11270141601562
fact_0053,9,original,no_explanation,True,True,correct_correct,0.4606553316116333,131.9147491455078
fact_0053,9,original,direct_answer,True,False,correct_wrong,0.005046188831329346,15.024063110351562
fact_0053,9,short_direct,answer_briefly,True,True,correct_correct,0.47871124744415283,133.65675354003906
fact_0053,9,short_direct,no_explanation,True,True,correct_correct,0.4600420594215393,132.1942596435547
fact_0053,9,short_direct,direct_answer,True,False,correct_wrong,0.01079636812210083,22.021982192993164
fact_0053,9,answer_briefly,no_explanation,True,True,correct_correct,0.16327190399169922,67.39459228515625
fact_0053,9,answer_briefly,direct_answer,True,False,correct_wrong,0.47857004404067993,132.56503295898438
fact_0053,9,no_explanation,direct_answer,True,False,correct_wrong,0.460221529006958,131.1833953857422
fact_0053,12,original,short_direct,True,True,correct_correct,0.004859983921051025,21.4599609375
fact_0053,12,original,answer_briefly,True,True,correct_correct,0.49239200353622437,194.26229858398438
fact_0053,12,original,no_explanation,True,True,correct_correct,0.5603117048740387,206.68438720703125
fact_0053,12,original,direct_answer,True,False,correct_wrong,0.005675971508026123,25.101192474365234
fact_0053,12,short_direct,answer_briefly,True,True,correct_correct,0.4894871115684509,193.4441375732422
fact_0053,12,short_direct,no_explanation,True,True,correct_correct,0.5584873557090759,206.07481384277344
fact_0053,12,short_direct,direct_answer,True,False,correct_wrong,0.01251363754272461,36.179054260253906
fact_0053,12,answer_briefly,no_explanation,True,True,correct_correct,0.2379855513572693,111.45784759521484
fact_0053,12,answer_briefly,direct_answer,True,False,correct_wrong,0.48923879861831665,199.67349243164062
fact_0053,12,no_explanation,direct_answer,True,False,correct_wrong,0.5580764412879944,212.33421325683594
fact_0057,6,original,short_direct,True,True,correct_correct,0.0036780834197998047,8.348772048950195
fact_0057,6,original,answer_briefly,True,False,correct_wrong,0.5638704299926758,97.2865219116211
fact_0057,6,original,no_explanation,True,False,correct_wrong,0.5783688426017761,95.42984771728516
fact_0057,6,original,direct_answer,True,True,correct_correct,0.010402321815490723,14.014165878295898
fact_0057,6,short_direct,answer_briefly,True,False,correct_wrong,0.560272216796875,97.14310455322266
fact_0057,6,short_direct,no_explanation,True,False,correct_wrong,0.57554692029953,95.38446044921875
fact_0057,6,short_direct,direct_answer,True,True,correct_correct,0.016437649726867676,17.605098724365234
fact_0057,6,answer_briefly,no_explanation,False,False,wrong_wrong,0.13996511697769165,43.62104415893555
fact_0057,6,answer_briefly,direct_answer,False,True,correct_wrong,0.5685111880302429,96.44368743896484
fact_0057,6,no_explanation,direct_answer,False,True,correct_wrong,0.5823009014129639,94.38751983642578
fact_0057,9,original,short_direct,True,True,correct_correct,0.0038346052169799805,10.359905242919922
fact_0057,9,original,answer_briefly,True,False,correct_wrong,0.5340088605880737,121.622314453125
fact_0057,9,original,no_explanation,True,False,correct_wrong,0.5637174248695374,121.50737762451172
fact_0057,9,original,direct_answer,True,True,correct_correct,0.007026374340057373,13.927851676940918
fact_0057,9,short_direct,answer_briefly,True,False,correct_wrong,0.5273824334144592,121.56558990478516
fact_0057,9,short_direct,no_explanation,True,False,correct_wrong,0.5579109489917755,121.65526580810547
fact_0057,9,short_direct,direct_answer,True,True,correct_correct,0.012902498245239258,19.065834045410156
fact_0057,9,answer_briefly,no_explanation,False,False,wrong_wrong,0.1542770266532898,64.47583770751953
fact_0057,9,answer_briefly,direct_answer,False,True,correct_wrong,0.53617924451828,120.49638366699219
fact_0057,9,no_explanation,direct_answer,False,True,correct_wrong,0.5674724578857422,120.38772583007812
fact_0057,12,original,short_direct,True,True,correct_correct,0.00389939546585083,15.288777351379395
fact_0057,12,original,answer_briefly,True,False,correct_wrong,0.5576837062835693,178.61679077148438
fact_0057,12,original,no_explanation,True,False,correct_wrong,0.640916496515274,188.68568420410156
fact_0057,12,original,direct_answer,True,True,correct_correct,0.0082969069480896,22.702367782592773
fact_0057,12,short_direct,answer_briefly,True,False,correct_wrong,0.5553777813911438,178.14895629882812
fact_0057,12,short_direct,no_explanation,True,False,correct_wrong,0.6413770914077759,188.6446075439453
fact_0057,12,short_direct,direct_answer,True,True,correct_correct,0.013019204139709473,28.35362434387207
fact_0057,12,answer_briefly,no_explanation,False,False,wrong_wrong,0.24808329343795776,114.319580078125
fact_0057,12,answer_briefly,direct_answer,False,True,correct_wrong,0.5482076406478882,178.78590393066406
fact_0057,12,no_explanation,direct_answer,False,True,correct_wrong,0.6359868049621582,189.81431579589844
